states,year,quarter,district,trans_counts,amount,registered_user_counts,level
haryana,2021,1,panchkula district,1145687.0,2252411265.671176,223482,district_map
haryana,2021,1,bhiwani district,1699650.0,5156315675.845505,301458,district_map
haryana,2021,1,sirsa district,1294809.0,3492030664.738696,310911,district_map
haryana,2021,1,mewat district,3236320.0,8671355565.335659,284058,district_map
haryana,2021,1,panipat district,3288095.0,7866864997.406405,423131,district_map
haryana,2021,1,gurugram district,31719830.0,39350276708.73313,2262589,district_map
haryana,2021,1,kaithal district,852261.0,2586851316.857672,218191,district_map
haryana,2021,1,kurukshetra district,2295153.0,5110348415.3477,260673,district_map
haryana,2021,1,jhajjar district,2301315.0,5484919037.945828,337303,district_map
haryana,2021,2,yamunanagar district,1288367.0,2864427756.781926,280813,district_map
haryana,2021,2,sonipat district,5818055.0,12924700817.49342,510058,district_map
haryana,2021,2,jind district,1550803.0,4689686886.344697,294468,district_map
haryana,2021,2,rohtak district,3586587.0,8769888644.596024,353305,district_map
haryana,2021,2,faridabad district,14467773.0,23831325859.81366,1360855,district_map
haryana,2021,2,mahendragarh district,2724054.0,6287702298.385579,285025,district_map
haryana,2021,2,hisar district,4588374.0,11866795026.6516,564047,district_map
haryana,2021,2,karnal district,3501189.0,7822099240.647442,432042,district_map
haryana,2021,2,fatehabad district,1100601.0,3020218252.647769,231017,district_map
haryana,2021,2,palwal district,4765916.0,9533885152.800253,359544,district_map
haryana,2021,2,charkhi dadri district,684041.0,2088906079.701446,94774,district_map
haryana,2021,2,ambala district,3023586.0,6179397558.051969,329225,district_map
haryana,2021,2,rewari district,5377720.0,9762169802.61403,485784,district_map
haryana,2021,2,panchkula district,1272702.0,2459954745.801186,239170,district_map
haryana,2021,2,bhiwani district,2267331.0,6728640756.042201,324156,district_map
haryana,2021,2,sirsa district,1608624.0,4366016286.75495,334240,district_map
haryana,2021,2,mewat district,4011429.0,9985192715.597248,305382,district_map
haryana,2021,2,panipat district,4781725.0,10716524259.18295,454218,district_map
haryana,2021,2,gurugram district,32311326.0,39938868048.39106,2416391,district_map
haryana,2021,2,kaithal district,1115241.0,3361028623.8560667,234468,district_map
haryana,2021,2,kurukshetra district,2888055.0,6319003500.327951,279452,district_map
haryana,2021,2,jhajjar district,2947357.0,6840921926.20001,362160,district_map
haryana,2021,3,yamunanagar district,1645578.0,3389970834.1231103,302286,district_map
haryana,2021,3,sonipat district,7173052.0,14357121849.97747,549613,district_map
haryana,2021,3,jind district,1850342.0,5031028936.730068,317982,district_map
haryana,2021,3,rohtak district,4615616.0,10168683402.047,380370,district_map
haryana,2021,3,faridabad district,19367342.0,30608591108.26096,1459758,district_map
haryana,2021,3,mahendragarh district,3395777.0,7301706022.252072,307779,district_map
haryana,2021,3,hisar district,5215891.0,12437366867.17138,606513,district_map
haryana,2021,3,karnal district,4403307.0,8835919266.381252,464990,district_map
haryana,2021,3,fatehabad district,1376222.0,3397455787.171774,248955,district_map
haryana,2021,3,palwal district,5875612.0,10372287086.18314,387557,district_map
haryana,2021,3,charkhi dadri district,836718.0,2300260231.729553,102606,district_map
haryana,2021,3,ambala district,3571542.0,6863762736.196912,354017,district_map
haryana,2021,3,rewari district,7225396.0,12146892237.73042,522734,district_map
haryana,2021,3,panchkula district,1687993.0,3102317465.603709,256782,district_map
haryana,2021,3,bhiwani district,2813880.0,7537025745.245574,350185,district_map
haryana,2021,3,sirsa district,2082195.0,5060911913.209234,360856,district_map
haryana,2021,3,mewat district,5054460.0,11174788500.588173,329621,district_map
haryana,2021,3,panipat district,6120958.0,12577188571.75668,489226,district_map
haryana,2021,3,gurugram district,47680658.0,55914389975.07391,2589324,district_map
haryana,2021,3,kaithal district,1318837.0,3485425651.327624,253117,district_map
haryana,2021,3,kurukshetra district,3292588.0,6684284263.874127,300453,district_map
haryana,2021,3,jhajjar district,3855729.0,8079713806.573341,390612,district_map
haryana,2021,4,yamunanagar district,2005594.0,4432197771.83603,323121,district_map
haryana,2021,4,sonipat district,8588386.0,18170993284.93904,588700,district_map
haryana,2021,4,jind district,2259248.0,6816681201.932595,340969,district_map
haryana,2021,4,rohtak district,5544335.0,13098837015.96526,407245,district_map
haryana,2021,4,faridabad district,23169872.0,38292223252.23201,1559756,district_map
haryana,2021,4,mahendragarh district,4181692.0,9914590329.515892,330237,district_map
haryana,2021,4,hisar district,6193863.0,16081687128.15365,648827,district_map
haryana,2021,4,karnal district,5416815.0,11527031601.801607,497166,district_map
haryana,2021,4,fatehabad district,1625730.0,4609405749.168196,266637,district_map
haryana,2021,4,palwal district,7384842.0,13860018394.65787,415495,district_map
haryana,2021,4,charkhi dadri district,1043359.0,3067273213.74452,110066,district_map
haryana,2021,4,ambala district,4375829.0,8691950949.003767,378472,district_map
haryana,2021,4,rewari district,8487387.0,15492946892.60811,559494,district_map
haryana,2021,4,panchkula district,2002888.0,3658626137.798519,274389,district_map
haryana,2021,4,bhiwani district,3472532.0,10151556217.95707,375910,district_map
haryana,2021,4,sirsa district,2446496.0,6559405966.752363,386829,district_map
haryana,2021,4,mewat district,6907605.0,14906046920.12625,354072,district_map
haryana,2021,4,panipat district,7419868.0,16276012822.87931,523678,district_map
haryana,2021,4,gurugram district,56754843.0,69593103272.65858,2764490,district_map
haryana,2021,4,kaithal district,1588180.0,4762264446.440141,271182,district_map
haryana,2021,4,kurukshetra district,4001894.0,8695022744.013264,320754,district_map
haryana,2021,4,jhajjar district,4815717.0,10582723986.27637,418950,district_map
haryana,2022,1,yamunanagar district,2253333.0,4786194823.90891,342886,district_map
haryana,2022,1,sonipat district,9614092.0,19484490398.321854,626016,district_map
haryana,2022,1,jind district,2576211.0,7336008430.987074,362830,district_map
haryana,2022,1,rohtak district,6268896.0,14421297234.32816,432623,district_map
haryana,2022,1,faridabad district,25918817.0,42896865210.61576,1654074,district_map
haryana,2022,1,mahendragarh district,4634666.0,10481118324.31175,351808,district_map
haryana,2022,1,hisar district,7216543.0,18068574001.48486,689980,district_map
haryana,2022,1,karnal district,6097787.0,12324299904.9071,527415,district_map
haryana,2022,1,fatehabad district,1857156.0,5055875001.302255,283380,district_map
haryana,2022,1,palwal district,8401353.0,15280812571.29576,441872,district_map
haryana,2022,1,charkhi dadri district,1198361.0,3394984317.1234503,117471,district_map
haryana,2022,1,ambala district,4660808.0,8760751717.308666,401530,district_map
haryana,2022,1,rewari district,9346086.0,16678823765.17648,595001,district_map
haryana,2022,1,panchkula district,2183923.0,3869505496.221821,290799,district_map
haryana,2022,1,bhiwani district,3961445.0,10910190978.31655,400556,district_map
haryana,2022,1,sirsa district,2831725.0,7379924149.999417,411238,district_map
haryana,2022,1,mewat district,8788025.0,17806136968.70602,377036,district_map
haryana,2022,1,panipat district,9264902.0,19020193908.56442,556104,district_map
haryana,2022,1,gurugram district,63282822.0,77508209556.89508,2929873,district_map
haryana,2022,1,kaithal district,1752259.0,4991707455.869148,288578,district_map
haryana,2022,1,kurukshetra district,4494806.0,9312857727.477526,340030,district_map
haryana,2022,1,jhajjar district,5384593.0,11535220709.655289,445888,district_map
haryana,2022,2,yamunanagar district,2726028.0,5530827750.428615,361342,district_map
haryana,2022,2,sonipat district,11943138.0,22987659569.92809,661278,district_map
haryana,2022,2,jind district,3043047.0,8415027257.794131,383193,district_map
haryana,2022,2,rohtak district,7714114.0,16685032554.576132,456537,district_map
haryana,2022,2,faridabad district,30409719.0,48406473821.004944,1743764,district_map
haryana,2022,2,mahendragarh district,5525636.0,11861770615.02047,371882,district_map
haryana,2022,2,hisar district,8798889.0,20864338832.46772,727942,district_map
haryana,2022,2,karnal district,7462000.0,14355989091.56626,555939,district_map
haryana,2022,2,fatehabad district,2150031.0,5634767483.027428,299086,district_map
haryana,2022,2,palwal district,9782307.0,17323076797.70682,466861,district_map
haryana,2022,2,charkhi dadri district,1432206.0,3932766336.636679,124320,district_map
haryana,2022,2,ambala district,6192518.0,10618896839.332031,423290,district_map
haryana,2022,2,rewari district,11224593.0,19046645607.85733,628614,district_map
haryana,2022,2,panchkula district,2677014.0,4456867627.30915,306460,district_map
haryana,2022,2,bhiwani district,4742369.0,12775972575.8852,423595,district_map
haryana,2022,2,sirsa district,3313264.0,8249933481.5586815,434030,district_map
haryana,2022,2,mewat district,10609222.0,20575618595.50345,398639,district_map
haryana,2022,2,panipat district,10820296.0,21066063900.647213,587006,district_map
haryana,2022,2,gurugram district,79880852.0,92145454120.45726,3088176,district_map
haryana,2022,2,kaithal district,2058838.0,5739157316.646477,304645,district_map
haryana,2022,2,kurukshetra district,5673323.0,11097243348.70733,358109,district_map
haryana,2022,2,jhajjar district,6520558.0,13464451725.44448,471357,district_map
haryana,2022,3,yamunanagar district,3301355.0,6133608086.146572,380160,district_map
haryana,2022,3,sonipat district,16738938.0,29152136081.76558,697349,district_map
haryana,2022,3,jind district,3980057.0,9507339927.814548,403750,district_map
haryana,2022,3,rohtak district,9939686.0,18965127888.07128,481082,district_map
haryana,2022,3,faridabad district,31002825.0,46163415393.39194,1837594,district_map
haryana,2022,3,mahendragarh district,6121120.0,12093049365.9165,392798,district_map
haryana,2022,3,hisar district,15314209.0,30005386061.11854,766206,district_map
haryana,2022,3,karnal district,9139842.0,16912349321.59309,584928,district_map
haryana,2022,3,fatehabad district,2655690.0,6105812008.823677,314613,district_map
haryana,2022,3,palwal district,11032395.0,17956834811.92096,492837,district_map
haryana,2022,3,charkhi dadri district,1905318.0,4437299973.7091055,131203,district_map
haryana,2022,3,ambala district,6086047.0,10116706967.31264,445403,district_map
haryana,2022,3,rewari district,12015067.0,19436985212.741524,663418,district_map
haryana,2022,3,panchkula district,3163399.0,5091947798.204769,322320,district_map
haryana,2022,3,bhiwani district,5766666.0,13530980795.26213,446960,district_map
haryana,2022,3,sirsa district,3534343.0,8047893249.892181,456583,district_map
haryana,2022,3,mewat district,10832560.0,19134475751.35768,421283,district_map
haryana,2022,3,panipat district,13837300.0,24633921100.88529,618937,district_map
haryana,2022,3,gurugram district,87103856.0,99360193857.466,3251792,district_map
haryana,2022,3,kaithal district,2421074.0,6088867214.3334255,320757,district_map
haryana,2022,3,kurukshetra district,5217298.0,10020415182.2506,376380,district_map
haryana,2022,3,jhajjar district,8252765.0,15159748528.048512,497580,district_map
haryana,2022,4,yamunanagar district,3466371.0,6908891031.202131,397532,district_map
haryana,2022,4,sonipat district,17683407.0,32605509131.38688,731324,district_map
haryana,2022,4,jind district,4569840.0,11512394906.15567,422244,district_map
haryana,2022,4,rohtak district,14350357.0,27248544247.19378,504058,district_map
haryana,2022,4,faridabad district,33161524.0,49923713557.162994,1930743,district_map
haryana,2022,4,mahendragarh district,6486647.0,13766606940.21063,411550,district_map
haryana,2022,4,hisar district,16862076.0,34368965296.500374,801156,district_map
haryana,2022,4,karnal district,12214724.0,23383107604.30776,611868,district_map
haryana,2022,4,fatehabad district,4022738.0,8995759822.121244,328692,district_map
haryana,2022,4,palwal district,13114018.0,21856737361.77354,516553,district_map
haryana,2022,4,charkhi dadri district,2645352.0,6130087693.027288,137231,district_map
haryana,2022,4,ambala district,7963628.0,13826073864.16788,465968,district_map
haryana,2022,4,rewari district,13324092.0,22585777499.591312,696113,district_map
haryana,2022,4,panchkula district,3484454.0,5413495938.537835,337614,district_map
haryana,2022,4,bhiwani district,6808665.0,16552856640.69554,467763,district_map
haryana,2022,4,sirsa district,3999862.0,9396522425.89089,476800,district_map
haryana,2022,4,mewat district,11181774.0,20507941017.88488,441859,district_map
haryana,2022,4,panipat district,12217738.0,23682687583.53793,649292,district_map
haryana,2022,4,gurugram district,92493335.0,107046551341.7809,3416098,district_map
haryana,2022,4,kaithal district,2779368.0,7328533737.39424,335364,district_map
haryana,2022,4,kurukshetra district,5165029.0,10664712701.05904,393430,district_map
haryana,2022,4,jhajjar district,8653366.0,16785189538.5209,521692,district_map
himachal-pradesh,2018,1,solan district,118881.0,146873607.4169529,50035,district_map
himachal-pradesh,2018,1,sirmaur district,37721.0,43579534.40144637,15880,district_map
himachal-pradesh,2018,1,shimla district,54161.0,84375526.97610706,28214,district_map
himachal-pradesh,2018,1,bilaspur district,21880.0,20215586.70712164,11975,district_map
himachal-pradesh,2018,1,hamirpur district,32709.0,37506250.252365,15614,district_map
himachal-pradesh,2018,1,una district,39070.0,48375221.95801557,13234,district_map
himachal-pradesh,2018,1,kangra district,62061.0,83269925.3876329,39016,district_map
himachal-pradesh,2018,1,kullu district,23978.0,36599342.90480824,15318,district_map
himachal-pradesh,2018,1,mandi district,44169.0,50308276.31329341,26238,district_map
himachal-pradesh,2018,1,lahul and spiti district,335.0,441404.9147610669,487,district_map
himachal-pradesh,2018,1,chamba district,41138.0,69091183.95337541,8678,district_map
himachal-pradesh,2018,1,kinnaur district,5815.0,8101945.186458489,2684,district_map
himachal-pradesh,2018,2,solan district,166516.0,254576422.91686356,68950,district_map
himachal-pradesh,2018,2,sirmaur district,53040.0,77059907.62248288,22379,district_map
himachal-pradesh,2018,2,shimla district,82195.0,162202102.5969314,38590,district_map
himachal-pradesh,2018,2,bilaspur district,30705.0,41392933.9580691,16531,district_map
himachal-pradesh,2018,2,hamirpur district,41507.0,63207300.3000073,21374,district_map
himachal-pradesh,2018,2,una district,51637.0,81025669.3259282,18691,district_map
himachal-pradesh,2018,2,kangra district,97426.0,172859755.3158103,54828,district_map
himachal-pradesh,2018,2,kullu district,39948.0,96624850.44143352,21077,district_map
himachal-pradesh,2018,2,mandi district,58415.0,85994890.1558109,36126,district_map
himachal-pradesh,2018,2,lahul and spiti district,774.0,1438357.7915857893,633,district_map
himachal-pradesh,2018,2,chamba district,55922.0,125825520.9471192,12259,district_map
himachal-pradesh,2018,2,kinnaur district,9610.0,20961589.97908257,3861,district_map
himachal-pradesh,2018,3,solan district,229164.0,373018057.43223625,88724,district_map
himachal-pradesh,2018,3,sirmaur district,78762.0,124334576.9989431,28959,district_map
himachal-pradesh,2018,3,shimla district,109765.0,261701779.3946317,49820,district_map
himachal-pradesh,2018,3,bilaspur district,37993.0,56133326.96672872,21030,district_map
himachal-pradesh,2018,3,hamirpur district,58022.0,90529572.1234664,27915,district_map
himachal-pradesh,2018,3,una district,73766.0,150521417.2722559,24952,district_map
himachal-pradesh,2018,3,kangra district,123560.0,243834956.63139293,71494,district_map
himachal-pradesh,2018,3,kullu district,40813.0,95127772.88091436,26840,district_map
himachal-pradesh,2018,3,mandi district,74604.0,128941896.3065133,45876,district_map
himachal-pradesh,2018,3,lahul and spiti district,972.0,2922830.176216326,803,district_map
himachal-pradesh,2018,3,chamba district,44858.0,190977335.4683498,16157,district_map
himachal-pradesh,2018,3,kinnaur district,14475.0,35997911.206382945,5064,district_map
himachal-pradesh,2018,4,solan district,347191.0,577618789.1056865,113278,district_map
himachal-pradesh,2018,4,sirmaur district,122707.0,199344353.77429,38194,district_map
himachal-pradesh,2018,4,shimla district,156832.0,396860638.0464437,64640,district_map
himachal-pradesh,2018,4,bilaspur district,51395.0,92955686.23996082,26517,district_map
himachal-pradesh,2018,4,hamirpur district,76300.0,146948802.4068125,35979,district_map
himachal-pradesh,2018,4,una district,110312.0,222928340.6712972,32451,district_map
himachal-pradesh,2018,4,kangra district,187764.0,414603049.98790735,92887,district_map
himachal-pradesh,2018,4,kullu district,64285.0,157752014.91735,34719,district_map
himachal-pradesh,2018,4,mandi district,109661.0,203827486.0118657,58526,district_map
himachal-pradesh,2018,4,lahul and spiti district,1015.0,2322169.334039093,1078,district_map
himachal-pradesh,2018,4,chamba district,63298.0,160650916.9830967,21538,district_map
himachal-pradesh,2018,4,kinnaur district,17123.0,45486720.66048766,6536,district_map
himachal-pradesh,2019,1,solan district,626201.0,733453989.2236599,139300,district_map
himachal-pradesh,2019,1,sirmaur district,174812.0,238804557.77733693,47638,district_map
himachal-pradesh,2019,1,shimla district,363648.0,708861957.1918447,80651,district_map
himachal-pradesh,2019,1,bilaspur district,73141.0,109483745.6606721,32537,district_map
himachal-pradesh,2019,1,hamirpur district,126323.0,189186708.125866,44206,district_map
himachal-pradesh,2019,1,una district,151550.0,232335414.52680328,40315,district_map
himachal-pradesh,2019,1,kangra district,266655.0,478900506.5331108,115120,district_map
himachal-pradesh,2019,1,kullu district,92009.0,187262819.029819,43436,district_map
himachal-pradesh,2019,1,mandi district,167637.0,287549707.5047521,72963,district_map
himachal-pradesh,2019,1,lahul and spiti district,897.0,2325335.6414572285,1307,district_map
himachal-pradesh,2019,1,chamba district,104811.0,170503559.1379142,27481,district_map
himachal-pradesh,2019,1,kinnaur district,21034.0,42813142.63781583,8251,district_map
himachal-pradesh,2019,2,solan district,481957.0,783011937.8847647,159989,district_map
himachal-pradesh,2019,2,sirmaur district,127208.0,220885809.9785686,55409,district_map
himachal-pradesh,2019,2,shimla district,807095.0,1698682743.209046,96928,district_map
himachal-pradesh,2019,2,bilaspur district,68748.0,128917341.5279548,38131,district_map
himachal-pradesh,2019,2,hamirpur district,150149.0,270178390.1615547,51669,district_map
himachal-pradesh,2019,2,una district,105685.0,189321647.9190805,47644,district_map
himachal-pradesh,2019,2,kangra district,295433.0,591536934.950475,139517,district_map
himachal-pradesh,2019,2,kullu district,129068.0,331174039.3782863,51977,district_map
himachal-pradesh,2019,2,mandi district,245467.0,464902888.7725107,86701,district_map
himachal-pradesh,2019,2,lahul and spiti district,1324.0,3494809.084068289,1490,district_map
himachal-pradesh,2019,2,chamba district,62922.0,128008869.0060637,33377,district_map
himachal-pradesh,2019,2,kinnaur district,27250.0,65768561.73820525,9771,district_map
himachal-pradesh,2019,3,solan district,563580.0,919355818.0941983,178922,district_map
himachal-pradesh,2019,3,sirmaur district,154972.0,258531496.7275585,62048,district_map
himachal-pradesh,2019,3,shimla district,695970.0,1981429213.702668,110575,district_map
himachal-pradesh,2019,3,bilaspur district,88416.0,142694743.740106,43115,district_map
himachal-pradesh,2019,3,hamirpur district,187716.0,301844559.3146769,58950,district_map
himachal-pradesh,2019,3,una district,134630.0,227364592.3232284,54164,district_map
himachal-pradesh,2019,3,kangra district,373339.0,645470163.0699662,160161,district_map
himachal-pradesh,2019,3,kullu district,146216.0,316994313.5845799,59192,district_map
himachal-pradesh,2019,3,mandi district,262386.0,545822136.934624,98589,district_map
himachal-pradesh,2019,3,lahul and spiti district,3227.0,6393534.6480257325,1617,district_map
himachal-pradesh,2019,3,chamba district,87489.0,151224161.2850334,37974,district_map
himachal-pradesh,2019,3,kinnaur district,37239.0,74894047.69871384,10877,district_map
himachal-pradesh,2019,4,solan district,693523.0,1168760137.463309,198962,district_map
himachal-pradesh,2019,4,sirmaur district,190673.0,324766028.2612977,69583,district_map
himachal-pradesh,2019,4,shimla district,900252.0,2553513821.214033,124960,district_map
himachal-pradesh,2019,4,bilaspur district,114888.0,204391757.7059823,48453,district_map
himachal-pradesh,2019,4,hamirpur district,258323.0,429776009.8441242,66179,district_map
himachal-pradesh,2019,4,una district,173510.0,293924768.3295568,61055,district_map
himachal-pradesh,2019,4,kangra district,492277.0,877780658.252526,181133,district_map
himachal-pradesh,2019,4,kullu district,204518.0,442222672.1025748,66640,district_map
himachal-pradesh,2019,4,mandi district,332554.0,678830304.0119475,111017,district_map
himachal-pradesh,2019,4,lahul and spiti district,4141.0,8457290.813101089,1938,district_map
himachal-pradesh,2019,4,chamba district,111755.0,196209094.0899575,43715,district_map
himachal-pradesh,2019,4,kinnaur district,40232.0,92530995.1598253,12310,district_map
himachal-pradesh,2020,1,solan district,821088.0,1293083622.08358,220293,district_map
himachal-pradesh,2020,1,sirmaur district,240485.0,386990850.0342259,77972,district_map
himachal-pradesh,2020,1,shimla district,1115491.0,2725598845.039497,139890,district_map
himachal-pradesh,2020,1,bilaspur district,144278.0,226926312.0178226,54024,district_map
himachal-pradesh,2020,1,hamirpur district,247878.0,312050564.786769,73945,district_map
himachal-pradesh,2020,1,una district,208785.0,305641992.3840707,68564,district_map
himachal-pradesh,2020,1,kangra district,569437.0,836283217.4197669,205367,district_map
himachal-pradesh,2020,1,kullu district,245803.0,451467537.5665263,74668,district_map
himachal-pradesh,2020,1,mandi district,357222.0,582031760.1284182,124971,district_map
himachal-pradesh,2020,1,lahul and spiti district,6942.0,9701822.890865188,2252,district_map
himachal-pradesh,2020,1,chamba district,139862.0,213171894.7803222,50169,district_map
himachal-pradesh,2020,1,kinnaur district,47209.0,76518331.9908822,13910,district_map
himachal-pradesh,2020,2,solan district,808170.0,1165900725.2493389,243732,district_map
himachal-pradesh,2020,2,sirmaur district,281385.0,405760136.7626385,88117,district_map
himachal-pradesh,2020,2,shimla district,1090361.0,2702081598.4635773,156539,district_map
himachal-pradesh,2020,2,bilaspur district,191375.0,284432330.0313782,61050,district_map
himachal-pradesh,2020,2,hamirpur district,283099.0,412476792.884381,84216,district_map
himachal-pradesh,2020,2,una district,271636.0,407244006.0493056,78363,district_map
himachal-pradesh,2020,2,kangra district,800587.0,1148113744.701294,235773,district_map
himachal-pradesh,2020,2,kullu district,211730.0,311597474.942107,82616,district_map
himachal-pradesh,2020,2,mandi district,476844.0,764632316.553696,142668,district_map
himachal-pradesh,2020,2,lahul and spiti district,15943.0,25815249.01271619,2608,district_map
himachal-pradesh,2020,2,chamba district,195242.0,282218981.7534903,58362,district_map
himachal-pradesh,2020,2,kinnaur district,69358.0,126631406.1399989,15823,district_map
himachal-pradesh,2020,3,solan district,1025251.0,1684944862.952114,265701,district_map
himachal-pradesh,2020,3,sirmaur district,327646.0,558556837.731833,97464,district_map
himachal-pradesh,2020,3,shimla district,1285819.0,3273522193.695003,172418,district_map
himachal-pradesh,2020,3,bilaspur district,202526.0,342802524.6465794,67233,district_map
himachal-pradesh,2020,3,hamirpur district,330684.0,570857451.2158681,93465,district_map
himachal-pradesh,2020,3,una district,351065.0,649892231.6889068,86177,district_map
himachal-pradesh,2020,3,kangra district,874419.0,1454881898.970782,261293,district_map
himachal-pradesh,2020,3,kullu district,256926.0,493361636.4825508,90699,district_map
himachal-pradesh,2020,3,mandi district,510105.0,917547335.014626,158237,district_map
himachal-pradesh,2020,3,lahul and spiti district,25549.0,48465700.86848286,3008,district_map
himachal-pradesh,2020,3,chamba district,219469.0,362005461.9674266,65214,district_map
himachal-pradesh,2020,3,kinnaur district,80417.0,159215878.85280618,17725,district_map
himachal-pradesh,2020,4,solan district,1429031.0,2365446849.233446,289889,district_map
himachal-pradesh,2020,4,sirmaur district,443100.0,785448896.1147674,107144,district_map
himachal-pradesh,2020,4,shimla district,1481567.0,3532549313.262061,189005,district_map
himachal-pradesh,2020,4,bilaspur district,275513.0,518335916.86632514,73296,district_map
himachal-pradesh,2020,4,hamirpur district,431123.0,781165089.0953673,101825,district_map
himachal-pradesh,2020,4,una district,449443.0,882226488.1512836,93778,district_map
himachal-pradesh,2020,4,kangra district,1184008.0,2119401487.87651,285210,district_map
himachal-pradesh,2020,4,kullu district,468786.0,964080436.8492868,99814,district_map
himachal-pradesh,2020,4,mandi district,671714.0,1247938155.797392,173403,district_map
himachal-pradesh,2020,4,lahul and spiti district,29377.0,52449015.71120784,3611,district_map
himachal-pradesh,2020,4,chamba district,304032.0,507880011.3589191,72124,district_map
himachal-pradesh,2020,4,kinnaur district,104634.0,232131448.49633548,19667,district_map
himachal-pradesh,2021,1,solan district,1415611.0,2334165842.866145,312360,district_map
himachal-pradesh,2021,1,sirmaur district,451501.0,789668056.651283,115705,district_map
himachal-pradesh,2021,1,shimla district,1871647.0,3621617004.9139824,202911,district_map
himachal-pradesh,2021,1,bilaspur district,256578.0,504967322.0491564,78663,district_map
himachal-pradesh,2021,1,hamirpur district,416499.0,720857278.5633022,109372,district_map
himachal-pradesh,2021,1,una district,490374.0,941158055.3202168,100832,district_map
himachal-pradesh,2021,1,kangra district,1122291.0,2006571077.113485,306531,district_map
himachal-pradesh,2021,1,kullu district,550514.0,1212317567.807122,107536,district_map
himachal-pradesh,2021,1,mandi district,659769.0,1258330265.840951,186340,district_map
himachal-pradesh,2021,1,lahul and spiti district,22364.0,43174794.32590587,3938,district_map
himachal-pradesh,2021,1,chamba district,273886.0,510880053.0153753,77599,district_map
himachal-pradesh,2021,1,kinnaur district,82995.0,176839591.02058092,21164,district_map
himachal-pradesh,2021,2,solan district,1658067.0,2575741414.5946493,334716,district_map
himachal-pradesh,2021,2,sirmaur district,567339.0,922354065.2120936,124764,district_map
himachal-pradesh,2021,2,shimla district,2474329.0,4402623043.9412,218068,district_map
himachal-pradesh,2021,2,bilaspur district,322915.0,613068902.4728887,84508,district_map
himachal-pradesh,2021,2,hamirpur district,551934.0,946105069.9392334,117381,district_map
himachal-pradesh,2021,2,una district,634078.0,1174326754.652778,108338,district_map
himachal-pradesh,2021,2,kangra district,1399606.0,2443026330.298203,329232,district_map
himachal-pradesh,2021,2,kullu district,510109.0,966612054.811816,115278,district_map
himachal-pradesh,2021,2,mandi district,832152.0,1488270045.9430392,200277,district_map
himachal-pradesh,2021,2,lahul and spiti district,42389.0,84447426.03287596,4254,district_map
himachal-pradesh,2021,2,chamba district,364270.0,617691720.4435453,83542,district_map
himachal-pradesh,2021,2,kinnaur district,126714.0,261367711.4669413,22793,district_map
himachal-pradesh,2021,3,solan district,2183306.0,3233240074.927152,360324,district_map
himachal-pradesh,2021,3,sirmaur district,681413.0,1083275309.427523,134870,district_map
himachal-pradesh,2021,3,shimla district,3421673.0,6296627879.774386,235163,district_map
himachal-pradesh,2021,3,bilaspur district,364475.0,689922524.0999279,91291,district_map
himachal-pradesh,2021,3,hamirpur district,626711.0,1085444382.563747,126753,district_map
himachal-pradesh,2021,3,una district,799861.0,1417386870.9287388,116973,district_map
himachal-pradesh,2021,3,kangra district,1671112.0,2887492721.7433066,355274,district_map
himachal-pradesh,2021,3,kullu district,730794.0,1573258668.341754,124078,district_map
himachal-pradesh,2021,3,mandi district,945135.0,1753985903.702748,216188,district_map
himachal-pradesh,2021,3,lahul and spiti district,66765.0,166377010.2610335,4660,district_map
himachal-pradesh,2021,3,chamba district,426381.0,769418422.8733866,90344,district_map
himachal-pradesh,2021,3,kinnaur district,146541.0,353832302.4842438,24708,district_map
himachal-pradesh,2021,4,solan district,2640011.0,3757890500.1969647,385901,district_map
himachal-pradesh,2021,4,sirmaur district,847647.0,1363383254.3950422,144716,district_map
himachal-pradesh,2021,4,shimla district,3957985.0,7356261501.689671,251745,district_map
himachal-pradesh,2021,4,bilaspur district,430870.0,844889571.9622382,97687,district_map
himachal-pradesh,2021,4,hamirpur district,717321.0,1262408331.577743,135670,district_map
himachal-pradesh,2021,4,una district,1048351.0,1936766072.265212,125192,district_map
himachal-pradesh,2021,4,kangra district,2130139.0,3830143759.5993032,380492,district_map
himachal-pradesh,2021,4,kullu district,1078809.0,2242410725.933015,132702,district_map
himachal-pradesh,2021,4,mandi district,1092862.0,2082662004.4459336,231360,district_map
himachal-pradesh,2021,4,lahul and spiti district,59045.0,138242899.07029298,5052,district_map
himachal-pradesh,2021,4,chamba district,507614.0,926400609.5746634,96745,district_map
himachal-pradesh,2021,4,kinnaur district,156210.0,394761269.9156797,26485,district_map
himachal-pradesh,2022,1,solan district,2993489.0,3959375876.029764,410487,district_map
himachal-pradesh,2022,1,sirmaur district,962227.0,1517999108.530391,154267,district_map
himachal-pradesh,2022,1,shimla district,4441906.0,7362840550.605638,267642,district_map
himachal-pradesh,2022,1,bilaspur district,472169.0,885425010.4453133,104121,district_map
himachal-pradesh,2022,1,hamirpur district,751389.0,1264679768.734494,144434,district_map
himachal-pradesh,2022,1,una district,1164923.0,2030776988.637524,133249,district_map
himachal-pradesh,2022,1,kangra district,2261593.0,3907092916.026637,405048,district_map
himachal-pradesh,2022,1,kullu district,1100232.0,2108742823.139438,141024,district_map
himachal-pradesh,2022,1,mandi district,1201568.0,2151083001.502331,246307,district_map
himachal-pradesh,2022,1,lahul and spiti district,46144.0,90886775.8937096,5365,district_map
