states,year,quarter,district,trans_counts,amount,registered_user_counts,level
tripura,2019,3,dhalai,44468.0,71345910.41205536,18140.0,district_top
tripura,2019,3,khowai,31061.0,48267493.19735644,15092.0,district_top
tripura,2019,3,unakoti,24817.0,37601399.53915737,12126.0,district_top
tripura,2019,4,west tripura,394538.0,585934433.558359,114108.0,district_top
tripura,2019,4,south tripura,76273.0,115116709.40717971,29753.0,district_top
tripura,2019,4,sepahijala,73165.0,126608014.7479596,27322.0,district_top
tripura,2019,4,gomati,72919.0,107373443.70576549,24160.0,district_top
tripura,2019,4,north tripura,61226.0,90362263.2944589,25703.0,district_top
tripura,2019,4,dhalai,52188.0,79988122.42796019,20609.0,district_top
tripura,2019,4,khowai,35979.0,55953879.30109075,16819.0,district_top
tripura,2019,4,unakoti,35536.0,54063293.815416425,13824.0,district_top
tripura,2020,1,west tripura,461888.0,795860840.742927,124538.0,district_top
tripura,2020,1,south tripura,89869.0,155003031.6768199,32716.0,district_top
tripura,2020,1,sepahijala,82186.0,153302286.8426322,30379.0,district_top
tripura,2020,1,gomati,77355.0,136218979.9595281,26688.0,district_top
tripura,2020,1,north tripura,71460.0,109976480.5052951,28648.0,district_top
tripura,2020,1,dhalai,61425.0,99410788.98253484,22808.0,district_top
tripura,2020,1,khowai,43027.0,73376986.42934099,18592.0,district_top
tripura,2020,1,unakoti,37292.0,65629411.24942416,15593.0,district_top
tripura,2020,2,west tripura,422021.0,779679849.9780351,137156.0,district_top
tripura,2020,2,south tripura,120386.0,209028177.93741143,36522.0,district_top
tripura,2020,2,sepahijala,113723.0,189445992.225171,35017.0,district_top
tripura,2020,2,north tripura,101129.0,142793248.5075127,32851.0,district_top
tripura,2020,2,gomati,94532.0,143272330.0219523,30323.0,district_top
tripura,2020,2,dhalai,91473.0,139760407.4669051,26043.0,district_top
tripura,2020,2,khowai,57871.0,87108349.82516633,20922.0,district_top
tripura,2020,2,unakoti,51385.0,78087527.62381233,17832.0,district_top
tripura,2020,3,west tripura,522218.0,937726111.8013046,151432.0,district_top
tripura,2020,3,south tripura,151881.0,270869695.8170734,40797.0,district_top
tripura,2020,3,sepahijala,144693.0,269350118.6330105,39970.0,district_top
tripura,2020,3,north tripura,126884.0,207965073.7559021,37284.0,district_top
tripura,2020,3,gomati,121329.0,214785928.0974033,34073.0,district_top
tripura,2020,3,dhalai,114616.0,192403601.4205528,29515.0,district_top
tripura,2020,3,khowai,72823.0,129761070.16067822,23565.0,district_top
tripura,2020,3,unakoti,63441.0,118957916.52995972,20095.0,district_top
tripura,2020,4,west tripura,692509.0,1319546164.165011,163752.0,district_top
tripura,2020,4,south tripura,182583.0,347232002.62835497,43899.0,district_top
tripura,2020,4,sepahijala,165182.0,336834539.2035086,43722.0,district_top
tripura,2020,4,north tripura,164023.0,307732518.799576,40886.0,district_top
tripura,2020,4,gomati,149404.0,291692706.480306,37129.0,district_top
tripura,2020,4,dhalai,137188.0,266253033.05323905,32210.0,district_top
tripura,2020,4,khowai,83899.0,156613600.32324532,25507.0,district_top
tripura,2020,4,unakoti,77102.0,156226431.5680711,22005.0,district_top
tripura,2021,1,west tripura,692376.0,1402040320.7196562,175841.0,district_top
tripura,2021,1,south tripura,150265.0,357643996.07881093,47052.0,district_top
tripura,2021,1,north tripura,143060.0,318074681.762841,44051.0,district_top
tripura,2021,1,sepahijala,141426.0,365525453.4061309,46925.0,district_top
tripura,2021,1,gomati,127271.0,295815100.0075571,39920.0,district_top
tripura,2021,1,dhalai,116945.0,274079611.2937597,34747.0,district_top
tripura,2021,1,khowai,71155.0,160906168.9000018,27361.0,district_top
tripura,2021,1,unakoti,68925.0,161256237.62466282,23739.0,district_top
tripura,2021,2,west tripura,772723.0,1463071251.4870772,188123.0,district_top
tripura,2021,2,north tripura,176067.0,351155989.2912202,47392.0,district_top
tripura,2021,2,south tripura,171713.0,365935947.9664031,50556.0,district_top
tripura,2021,2,sepahijala,166437.0,361358159.019094,50606.0,district_top
tripura,2021,2,gomati,148554.0,309610328.7995062,42972.0,district_top
tripura,2021,2,dhalai,138998.0,278586073.4183272,37460.0,district_top
tripura,2021,2,unakoti,88092.0,174170768.1013072,25612.0,district_top
tripura,2021,2,khowai,81845.0,164265842.9533402,29432.0,district_top
tripura,2021,3,west tripura,960039.0,1895464982.7091527,202122.0,district_top
tripura,2021,3,north tripura,210698.0,454116633.3192607,51321.0,district_top
tripura,2021,3,sepahijala,195392.0,447581559.1514885,54797.0,district_top
tripura,2021,3,south tripura,186827.0,414556972.4847057,54747.0,district_top
tripura,2021,3,dhalai,167446.0,368906160.1985531,40679.0,district_top
tripura,2021,3,gomati,166441.0,372982272.5022316,46535.0,district_top
tripura,2021,3,unakoti,105296.0,228625158.4242558,27828.0,district_top
tripura,2021,3,khowai,89061.0,181900029.39183185,31900.0,district_top
tripura,2021,4,west tripura,1174499.0,2328859193.646528,215860.0,district_top
tripura,2021,4,north tripura,255959.0,590088928.320925,55009.0,district_top
tripura,2021,4,sepahijala,233920.0,570421104.1824098,58818.0,district_top
tripura,2021,4,south tripura,219422.0,560735150.0701383,58777.0,district_top
tripura,2021,4,gomati,200196.0,454492828.7527892,49981.0,district_top
tripura,2021,4,dhalai,194907.0,448039146.7742079,43705.0,district_top
tripura,2021,4,unakoti,130201.0,289484907.9042663,29889.0,district_top
tripura,2021,4,khowai,111589.0,254808204.6481812,34253.0,district_top
tripura,2022,1,west tripura,1340631.0,2620170134.66522,229161.0,district_top
tripura,2022,1,north tripura,310764.0,699778044.1822658,58694.0,district_top
tripura,2022,1,sepahijala,257586.0,636388326.2869308,62906.0,district_top
tripura,2022,1,south tripura,242720.0,632737978.788888,62764.0,district_top
tripura,2022,1,gomati,230019.0,517368490.1587513,53356.0,district_top
tripura,2022,1,dhalai,216216.0,501758621.1580514,46680.0,district_top
tripura,2022,1,unakoti,148265.0,349475550.5366118,31971.0,district_top
tripura,2022,1,khowai,124989.0,289652618.573128,36592.0,district_top
tripura,2022,2,west tripura,1654938.0,2957075284.517076,242041.0,district_top
tripura,2022,2,north tripura,347933.0,745615506.6452613,62140.0,district_top
tripura,2022,2,sepahijala,301211.0,703075146.3196069,66602.0,district_top
tripura,2022,2,south tripura,270412.0,649809730.8825212,66478.0,district_top
tripura,2022,2,gomati,269581.0,581885804.1766024,56510.0,district_top
tripura,2022,2,dhalai,258585.0,545900041.1491122,49424.0,district_top
tripura,2022,2,unakoti,168534.0,380245834.4251685,33904.0,district_top
tripura,2022,2,khowai,147470.0,314663693.9199481,38683.0,district_top
tripura,2022,3,west tripura,2286054.0,4317123305.576752,255161.0,district_top
tripura,2022,3,north tripura,400198.0,829909312.3103281,65452.0,district_top
tripura,2022,3,sepahijala,358452.0,818757042.9688609,70255.0,district_top
tripura,2022,3,gomati,294377.0,612183432.8798862,59506.0,district_top
tripura,2022,3,dhalai,287101.0,618208457.2771137,52074.0,district_top
tripura,2022,3,south tripura,286379.0,682522212.5858632,70107.0,district_top
tripura,2022,3,unakoti,179593.0,406385690.10145175,35830.0,district_top
tripura,2022,3,khowai,164425.0,363263351.2108835,40758.0,district_top
tripura,2022,4,west tripura,3006900.0,5757593406.558214,267713.0,district_top
tripura,2022,4,north tripura,460914.0,940748505.5593312,68352.0,district_top
tripura,2022,4,sepahijala,352709.0,784953776.7829857,73240.0,district_top
tripura,2022,4,south tripura,318517.0,743429832.5489743,73117.0,district_top
tripura,2022,4,gomati,303790.0,606245959.1360531,62115.0,district_top
tripura,2022,4,unakoti,292384.0,653255260.7593155,37434.0,district_top
tripura,2022,4,dhalai,289984.0,592125895.8754389,54280.0,district_top
tripura,2022,4,khowai,172992.0,374619180.9337874,42490.0,district_top
uttar-pradesh,2018,1,gautam buddha nagar,1387567.0,2065704006.9242055,448768.0,district_top
uttar-pradesh,2018,1,lucknow,949749.0,1271848634.413644,380070.0,district_top
uttar-pradesh,2018,1,ghaziabad,751503.0,1146504201.162562,329683.0,district_top
uttar-pradesh,2018,1,prayagraj,628453.0,652988000.3586867,220198.0,district_top
uttar-pradesh,2018,1,varanasi,573338.0,534929627.3585822,206788.0,district_top
uttar-pradesh,2018,1,kanpur nagar,493390.0,550298919.9825964,208389.0,district_top
uttar-pradesh,2018,1,gorakhpur,324943.0,377954039.7917809,132769.0,district_top
uttar-pradesh,2018,1,bareilly,306561.0,272420019.9524929,112369.0,district_top
uttar-pradesh,2018,1,agra,298049.0,353477588.3089036,148387.0,district_top
uttar-pradesh,2018,1,meerut,267015.0,345744809.58975303,123619.0,district_top
uttar-pradesh,2018,2,gautam buddha nagar,1942298.0,3398984096.752239,586350.0,district_top
uttar-pradesh,2018,2,lucknow,1289613.0,2162778201.185504,506261.0,district_top
uttar-pradesh,2018,2,ghaziabad,1034409.0,1868838026.612313,434115.0,district_top
uttar-pradesh,2018,2,varanasi,836072.0,956626447.3607965,288325.0,district_top
uttar-pradesh,2018,2,prayagraj,804712.0,1129002834.213968,297113.0,district_top
uttar-pradesh,2018,2,kanpur nagar,675908.0,954304697.7952932,285101.0,district_top
uttar-pradesh,2018,2,gorakhpur,457691.0,790320803.9302531,181126.0,district_top
uttar-pradesh,2018,2,agra,401983.0,637164565.6567792,205298.0,district_top
uttar-pradesh,2018,2,bareilly,385460.0,487371978.7986265,152939.0,district_top
uttar-pradesh,2018,2,meerut,374625.0,606678416.5867009,167212.0,district_top
uttar-pradesh,2018,3,varanasi,3305134.0,2367346800.146358,352604.0,district_top
uttar-pradesh,2018,3,gautam buddha nagar,3256802.0,4828673888.270048,727480.0,district_top
uttar-pradesh,2018,3,lucknow,1745149.0,3120535504.0843663,620328.0,district_top
uttar-pradesh,2018,3,ghaziabad,1537030.0,2613540894.7239933,538532.0,district_top
uttar-pradesh,2018,3,sitapur,1244942.0,657116597.5883418,,district_top
uttar-pradesh,2018,3,prayagraj,1091032.0,1590288136.8364832,363743.0,district_top
uttar-pradesh,2018,3,kanpur nagar,884952.0,1382466122.241844,349250.0,district_top
uttar-pradesh,2018,3,gorakhpur,589891.0,1060239355.769636,224409.0,district_top
uttar-pradesh,2018,3,kheri,588144.0,407114607.5597076,,district_top
uttar-pradesh,2018,3,bareilly,530401.0,701813397.931004,187467.0,district_top
uttar-pradesh,2018,4,gautam buddha nagar,6083056.0,7483532543.63562,951342.0,district_top
uttar-pradesh,2018,4,ghaziabad,2891774.0,4117778328.278023,713372.0,district_top
uttar-pradesh,2018,4,lucknow,2611582.0,4678614438.94069,765152.0,district_top
uttar-pradesh,2018,4,varanasi,1806800.0,2082572099.267935,447144.0,district_top
uttar-pradesh,2018,4,prayagraj,1603709.0,2373886785.8107786,451019.0,district_top
uttar-pradesh,2018,4,kanpur nagar,1254123.0,2045066575.82861,434315.0,district_top
uttar-pradesh,2018,4,gorakhpur,879250.0,1682899421.856415,279761.0,district_top
uttar-pradesh,2018,4,bareilly,797506.0,1011406319.216877,233073.0,district_top
uttar-pradesh,2018,4,agra,705927.0,1401083560.662381,322749.0,district_top
uttar-pradesh,2018,4,meerut,700099.0,1476906079.09689,258843.0,district_top
uttar-pradesh,2019,1,gautam buddha nagar,10750094.0,10286434896.5461,1143614.0,district_top
uttar-pradesh,2019,1,lucknow,6724967.0,10007890617.08223,896208.0,district_top
uttar-pradesh,2019,1,ghaziabad,4604564.0,5631770850.217073,859583.0,district_top
uttar-pradesh,2019,1,prayagraj,2524007.0,3328073518.103963,532230.0,district_top
uttar-pradesh,2019,1,varanasi,2290282.0,2681050295.126404,524667.0,district_top
uttar-pradesh,2019,1,kanpur nagar,2045370.0,2882041800.660144,511583.0,district_top
uttar-pradesh,2019,1,gorakhpur,1266510.0,2149018597.784897,336196.0,district_top
uttar-pradesh,2019,1,bareilly,1150731.0,1325492844.78513,279714.0,district_top
uttar-pradesh,2019,1,meerut,1120213.0,1863635814.486101,311930.0,district_top
uttar-pradesh,2019,1,agra,1055850.0,1798577433.7026842,392222.0,district_top
uttar-pradesh,2019,2,lucknow,12624404.0,22426462674.944283,1011470.0,district_top
uttar-pradesh,2019,2,gautam buddha nagar,9667218.0,10716810453.72204,1282816.0,district_top
uttar-pradesh,2019,2,ghaziabad,4679159.0,6368927863.001434,975605.0,district_top
uttar-pradesh,2019,2,kanpur nagar,2572884.0,4421750497.07041,585796.0,district_top
uttar-pradesh,2019,2,prayagraj,2300600.0,3610973840.451373,602739.0,district_top
uttar-pradesh,2019,2,varanasi,2098693.0,3382380917.599301,583444.0,district_top
uttar-pradesh,2019,2,gorakhpur,1168931.0,2516446619.5934467,387961.0,district_top
uttar-pradesh,2019,2,meerut,1123899.0,2212165528.988116,361091.0,district_top
uttar-pradesh,2019,2,agra,1094456.0,2048417269.886173,461224.0,district_top
uttar-pradesh,2019,2,bareilly,893059.0,1444372593.85735,318597.0,district_top
uttar-pradesh,2019,3,gautam buddha nagar,13014875.0,14118512957.85155,1415905.0,district_top
uttar-pradesh,2019,3,lucknow,11708246.0,24465158674.661297,1124832.0,district_top
uttar-pradesh,2019,3,ghaziabad,6466390.0,8384891301.42561,1088568.0,district_top
uttar-pradesh,2019,3,kanpur nagar,3032525.0,5151875480.314058,655175.0,district_top
uttar-pradesh,2019,3,prayagraj,2766837.0,4091292783.6421504,667277.0,district_top
uttar-pradesh,2019,3,varanasi,2441735.0,3772442225.290722,639586.0,district_top
uttar-pradesh,2019,3,agra,1678565.0,2589010631.024279,530228.0,district_top
uttar-pradesh,2019,3,meerut,1429176.0,2615800654.5366077,408972.0,district_top
uttar-pradesh,2019,3,gorakhpur,1301866.0,2600290226.325747,434172.0,district_top
uttar-pradesh,2019,3,bareilly,1164660.0,1630271295.8342812,356146.0,district_top
uttar-pradesh,2019,4,gautam buddha nagar,16003102.0,17701548866.81283,1537791.0,district_top
uttar-pradesh,2019,4,lucknow,14205324.0,30191564282.33123,1221681.0,district_top
uttar-pradesh,2019,4,ghaziabad,7615506.0,10609113377.79541,1189357.0,district_top
uttar-pradesh,2019,4,varanasi,4217796.0,5004637433.780642,706509.0,district_top
uttar-pradesh,2019,4,kanpur nagar,3438636.0,6283713197.57716,718251.0,district_top
uttar-pradesh,2019,4,prayagraj,3400115.0,5161631925.304864,738307.0,district_top
uttar-pradesh,2019,4,agra,1992945.0,3485238496.7261944,593453.0,district_top
uttar-pradesh,2019,4,meerut,1820166.0,3435708382.415326,455353.0,district_top
uttar-pradesh,2019,4,gorakhpur,1669194.0,3445111045.80023,483523.0,district_top
uttar-pradesh,2019,4,bareilly,1342436.0,2179671438.615908,398897.0,district_top
uttar-pradesh,2020,1,gautam buddha nagar,16781339.0,19356764212.73289,1656331.0,district_top
uttar-pradesh,2020,1,lucknow,15484604.0,35175437631.48635,1329098.0,district_top
uttar-pradesh,2020,1,ghaziabad,8267770.0,11998182771.02178,1296464.0,district_top
uttar-pradesh,2020,1,prayagraj,3666845.0,6073221861.020848,816436.0,district_top
uttar-pradesh,2020,1,varanasi,3542507.0,5628921241.986841,777234.0,district_top
uttar-pradesh,2020,1,kanpur nagar,3526062.0,6302890117.188828,788847.0,district_top
uttar-pradesh,2020,1,meerut,2734403.0,5750006817.718883,509693.0,district_top
uttar-pradesh,2020,1,agra,2580164.0,4626649236.040559,668251.0,district_top
uttar-pradesh,2020,1,gorakhpur,1933805.0,3977529990.219,539316.0,district_top
uttar-pradesh,2020,1,bareilly,1552726.0,2644081691.266853,452872.0,district_top
uttar-pradesh,2020,2,lucknow,12430842.0,30895556075.94533,1434386.0,district_top
uttar-pradesh,2020,2,gautam buddha nagar,10896512.0,12933946780.93526,1756163.0,district_top
uttar-pradesh,2020,2,ghaziabad,7640595.0,11178742327.55366,1399514.0,district_top
uttar-pradesh,2020,2,kanpur nagar,3495087.0,6575767545.01314,864991.0,district_top
uttar-pradesh,2020,2,meerut,2994911.0,6172148246.847013,566838.0,district_top
uttar-pradesh,2020,2,prayagraj,2935110.0,5163514764.361202,892787.0,district_top
uttar-pradesh,2020,2,agra,2837641.0,5153788501.153106,746336.0,district_top
uttar-pradesh,2020,2,varanasi,2569684.0,4411716947.662937,851213.0,district_top
uttar-pradesh,2020,2,gorakhpur,2231738.0,4183285969.668811,600961.0,district_top
uttar-pradesh,2020,2,aligarh,1873486.0,3333199475.1588683,,district_top
uttar-pradesh,2020,3,lucknow,18626637.0,44986768816.575165,1551932.0,district_top
uttar-pradesh,2020,3,gautam buddha nagar,17085582.0,21337631127.67076,1885370.0,district_top
uttar-pradesh,2020,3,ghaziabad,10353511.0,16722698683.28836,1518450.0,district_top
uttar-pradesh,2020,3,prayagraj,4424797.0,8784004360.762121,974228.0,district_top
uttar-pradesh,2020,3,kanpur nagar,4224357.0,8417780315.508661,941379.0,district_top
uttar-pradesh,2020,3,meerut,3739519.0,8114325789.555466,624570.0,district_top
uttar-pradesh,2020,3,agra,3402430.0,6647928319.006589,822893.0,district_top
uttar-pradesh,2020,3,varanasi,3370707.0,6634516647.60638,927313.0,district_top
uttar-pradesh,2020,3,gorakhpur,3197317.0,7043485657.433089,661272.0,district_top
uttar-pradesh,2020,3,aligarh,2172376.0,4433149341.386807,,district_top
uttar-pradesh,2020,4,gautam buddha nagar,26875484.0,32842519367.02622,2030178.0,district_top
uttar-pradesh,2020,4,lucknow,21791125.0,48660862847.75142,1684510.0,district_top
uttar-pradesh,2020,4,ghaziabad,15220234.0,24565353557.018078,1647330.0,district_top
uttar-pradesh,2020,4,prayagraj,6423026.0,12760082970.572111,1059982.0,district_top
uttar-pradesh,2020,4,kanpur nagar,6052576.0,12308345528.86127,1022768.0,district_top
uttar-pradesh,2020,4,agra,5121332.0,10378549354.94224,900497.0,district_top
uttar-pradesh,2020,4,meerut,5063989.0,10705409123.82966,686266.0,district_top
uttar-pradesh,2020,4,varanasi,5020393.0,10194936776.67138,1003989.0,district_top
uttar-pradesh,2020,4,gorakhpur,4537853.0,10798676241.77105,722618.0,district_top
uttar-pradesh,2020,4,aligarh,3179237.0,6659603398.445011,,district_top
uttar-pradesh,2021,1,lucknow,35616880.0,66268662302.66503,1813076.0,district_top
uttar-pradesh,2021,1,gautam buddha nagar,31352951.0,37748670525.2387,2181874.0,district_top
uttar-pradesh,2021,1,ghaziabad,16400075.0,26364856584.17089,1773332.0,district_top
uttar-pradesh,2021,1,prayagraj,7886986.0,14358916730.34151,1143612.0,district_top
uttar-pradesh,2021,1,kanpur nagar,6948497.0,13274223178.294432,1100587.0,district_top
uttar-pradesh,2021,1,meerut,6883062.0,13712809242.5563,741901.0,district_top
uttar-pradesh,2021,1,varanasi,5807048.0,10950765766.98153,1079309.0,district_top
uttar-pradesh,2021,1,agra,5773733.0,11198658827.14423,974389.0,district_top
uttar-pradesh,2021,1,gorakhpur,4804502.0,10959348578.90552,780306.0,district_top
uttar-pradesh,2021,1,aligarh,3639658.0,7418381922.136725,,district_top
uttar-pradesh,2021,2,lucknow,41241215.0,78447443137.55057,1937173.0,district_top
uttar-pradesh,2021,2,gautam buddha nagar,29169349.0,37072547539.88541,2329954.0,district_top
uttar-pradesh,2021,2,ghaziabad,16797842.0,27766534443.25959,1895314.0,district_top
uttar-pradesh,2021,2,meerut,8599202.0,16511763499.945711,794314.0,district_top
uttar-pradesh,2021,2,prayagraj,8039353.0,15903938690.16953,1225800.0,district_top
uttar-pradesh,2021,2,kanpur nagar,7585841.0,14935346898.47676,1176708.0,district_top
uttar-pradesh,2021,2,agra,6542679.0,12895519153.39743,1044788.0,district_top
uttar-pradesh,2021,2,varanasi,6220925.0,12596441736.91913,1154661.0,district_top
uttar-pradesh,2021,2,gorakhpur,5995988.0,13762240584.65346,835887.0,district_top
uttar-pradesh,2021,2,aligarh,4566809.0,9169523754.569004,,district_top
uttar-pradesh,2021,3,lucknow,51055467.0,85371248453.0547,2076033.0,district_top
uttar-pradesh,2021,3,gautam buddha nagar,41878965.0,51051292560.45669,2496114.0,district_top
uttar-pradesh,2021,3,ghaziabad,22358776.0,35753594948.112404,2031752.0,district_top
uttar-pradesh,2021,3,meerut,11446543.0,20511958929.64806,853246.0,district_top
uttar-pradesh,2021,3,prayagraj,10478343.0,18012924107.458782,1320432.0,district_top
uttar-pradesh,2021,3,kanpur nagar,9924366.0,18370977249.144783,1263050.0,district_top
uttar-pradesh,2021,3,agra,8882859.0,16295735776.09449,1124720.0,district_top
uttar-pradesh,2021,3,varanasi,8732870.0,15613135907.98264,1239725.0,district_top
uttar-pradesh,2021,3,gorakhpur,7464913.0,15458247189.130362,900171.0,district_top
uttar-pradesh,2021,3,aligarh,5783351.0,10758162334.81887,,district_top
uttar-pradesh,2021,4,lucknow,67415795.0,115688821642.09212,2215886.0,district_top
uttar-pradesh,2021,4,gautam buddha nagar,52546170.0,66955029270.3713,2664034.0,district_top
uttar-pradesh,2021,4,ghaziabad,27945576.0,45871860827.12578,2169109.0,district_top
uttar-pradesh,2021,4,meerut,15531638.0,28699663710.75142,911852.0,district_top
uttar-pradesh,2021,4,prayagraj,14418013.0,25298767096.605213,1414447.0,district_top
uttar-pradesh,2021,4,kanpur nagar,13055831.0,24968225095.50705,1349794.0,district_top
uttar-pradesh,2021,4,agra,11675242.0,22888020081.302624,1204274.0,district_top
uttar-pradesh,2021,4,varanasi,11458477.0,22020915567.445698,1325315.0,district_top
uttar-pradesh,2021,4,gorakhpur,9958532.0,21591200217.75315,964667.0,district_top
uttar-pradesh,2021,4,aligarh,7765317.0,15072461376.02834,,district_top
uttar-pradesh,2022,1,lucknow,79740953.0,132456458141.91393,2348173.0,district_top
uttar-pradesh,2022,1,gautam buddha nagar,58229149.0,74371363420.47153,2822463.0,district_top
uttar-pradesh,2022,1,ghaziabad,30948888.0,50571013176.649765,2298103.0,district_top
uttar-pradesh,2022,1,meerut,17966278.0,32377627599.03032,967325.0,district_top
uttar-pradesh,2022,1,prayagraj,16566417.0,28293055160.25588,1504572.0,district_top
uttar-pradesh,2022,1,kanpur nagar,14902263.0,27612832763.66238,1431918.0,district_top
uttar-pradesh,2022,1,agra,14010919.0,26233858697.69746,1279852.0,district_top
uttar-pradesh,2022,1,varanasi,13246317.0,24155800509.84869,1406056.0,district_top
uttar-pradesh,2022,1,gorakhpur,10758812.0,22861881939.64662,1027283.0,district_top
uttar-pradesh,2022,1,aligarh,9297702.0,17226202534.103092,,district_top
uttar-pradesh,2022,2,lucknow,102123625.0,164056107244.2309,2474317.0,district_top
uttar-pradesh,2022,2,gautam buddha nagar,74160647.0,87828388050.506,2973360.0,district_top
uttar-pradesh,2022,2,ghaziabad,37739024.0,59183436240.67706,2421605.0,district_top
uttar-pradesh,2022,2,meerut,22419976.0,38399767082.406334,1020429.0,district_top
uttar-pradesh,2022,2,prayagraj,20833684.0,34267771491.71946,1590032.0,district_top
uttar-pradesh,2022,2,kanpur nagar,18142630.0,32679093848.49431,1510491.0,district_top
uttar-pradesh,2022,2,agra,17306092.0,31826611654.86806,1351856.0,district_top
uttar-pradesh,2022,2,varanasi,16290241.0,29105585945.91128,1483315.0,district_top
uttar-pradesh,2022,2,gorakhpur,14066992.0,28691435244.93189,1086399.0,district_top
uttar-pradesh,2022,2,aligarh,11491914.0,20498359414.78222,,district_top
uttar-pradesh,2022,3,lucknow,103532277.0,150291038432.7306,2604663.0,district_top
uttar-pradesh,2022,3,gautam buddha nagar,87799548.0,100238159351.64153,3130224.0,district_top
uttar-pradesh,2022,3,varanasi,42895237.0,64967816692.82996,1563730.0,district_top
uttar-pradesh,2022,3,ghaziabad,41898334.0,62804603270.37625,2549377.0,district_top
uttar-pradesh,2022,3,agra,26751663.0,43128786478.76044,1426154.0,district_top
uttar-pradesh,2022,3,kanpur nagar,26593070.0,42855018051.760414,1592126.0,district_top
uttar-pradesh,2022,3,meerut,25631216.0,40328370458.537,1075255.0,district_top
uttar-pradesh,2022,3,prayagraj,21085656.0,30385713265.50251,1678668.0,district_top
uttar-pradesh,2022,3,moradabad,15532268.0,26474629769.408634,,district_top
uttar-pradesh,2022,3,aligarh,14106419.0,22685286303.74517,,district_top
uttar-pradesh,2022,4,lucknow,142292419.0,214139000063.1341,2734333.0,district_top
uttar-pradesh,2022,4,gautam buddha nagar,90864471.0,104162479492.5154,3286371.0,district_top
uttar-pradesh,2022,4,ghaziabad,48195051.0,73333545352.23656,2676888.0,district_top
uttar-pradesh,2022,4,varanasi,38410576.0,61679282505.82438,1641943.0,district_top
uttar-pradesh,2022,4,kanpur nagar,34663083.0,57423578589.05292,1673173.0,district_top
uttar-pradesh,2022,4,meerut,30761564.0,49044446642.88061,1127324.0,district_top
uttar-pradesh,2022,4,agra,27454413.0,46946394676.79358,1497144.0,district_top
uttar-pradesh,2022,4,prayagraj,27038499.0,40737923540.02559,1763014.0,district_top
uttar-pradesh,2022,4,bijnor,19251587.0,30994615217.1439,,district_top
uttar-pradesh,2022,4,aligarh,18387697.0,30529612967.37478,,district_top
uttarakhand,2018,1,dehradun,329459.0,512888194.28700817,147998.0,district_top
uttarakhand,2018,1,udham singh nagar,319290.0,273540317.8466592,100236.0,district_top
uttarakhand,2018,1,haridwar,308588.0,394604404.7086088,104823.0,district_top
uttarakhand,2018,1,nainital,106949.0,116698562.4836787,49083.0,district_top
uttarakhand,2018,1,pauri garhwal,49412.0,58626307.50357637,20425.0,district_top
uttarakhand,2018,1,tehri garhwal,28306.0,41280388.51120189,13030.0,district_top
uttarakhand,2018,1,almora,26086.0,24966386.51717413,11367.0,district_top
uttarakhand,2018,1,pithoragarh,18593.0,19129399.86161669,8836.0,district_top
uttarakhand,2018,1,chamoli,15936.0,19931685.344290152,7493.0,district_top
uttarakhand,2018,1,uttarkashi,12342.0,15898878.29543097,5816.0,district_top
uttarakhand,2018,2,dehradun,464526.0,908634049.1026804,198296.0,district_top
uttarakhand,2018,2,haridwar,408449.0,653841352.4744893,140718.0,district_top
uttarakhand,2018,2,udham singh nagar,396961.0,460064933.193244,132549.0,district_top
uttarakhand,2018,2,nainital,143993.0,221734345.97526032,65142.0,district_top
uttarakhand,2018,2,pauri garhwal,87569.0,116427905.1667934,28153.0,district_top
uttarakhand,2018,2,tehri garhwal,44916.0,79925226.8074092,18021.0,district_top
uttarakhand,2018,2,almora,39584.0,50535626.79560754,15473.0,district_top
uttarakhand,2018,2,pithoragarh,31473.0,51625580.58197864,12486.0,district_top
uttarakhand,2018,2,chamoli,23109.0,37928070.64293302,10502.0,district_top
uttarakhand,2018,2,uttarkashi,17994.0,31584871.420789883,8227.0,district_top
uttarakhand,2018,3,udham singh nagar,635903.0,750899273.4469256,162754.0,district_top
uttarakhand,2018,3,dehradun,580817.0,1233501843.640768,246477.0,district_top
uttarakhand,2018,3,haridwar,516553.0,904828173.1140292,174526.0,district_top
uttarakhand,2018,3,nainital,164989.0,272528677.4527806,79936.0,district_top
uttarakhand,2018,3,pauri garhwal,88372.0,139462380.1568063,36059.0,district_top
uttarakhand,2018,3,almora,50491.0,73631915.94944787,20152.0,district_top
uttarakhand,2018,3,tehri garhwal,49076.0,97822405.1346978,23575.0,district_top
uttarakhand,2018,3,pithoragarh,37382.0,66592869.052209534,16483.0,district_top
uttarakhand,2018,3,chamoli,28392.0,57607070.75418808,14112.0,district_top
uttarakhand,2018,3,uttarkashi,22900.0,44762533.115959145,10793.0,district_top
uttarakhand,2018,4,dehradun,839564.0,1866928298.8196144,306969.0,district_top
uttarakhand,2018,4,udham singh nagar,817760.0,1063327513.805676,200079.0,district_top
uttarakhand,2018,4,haridwar,780667.0,1361862781.381145,217634.0,district_top
uttarakhand,2018,4,nainital,262453.0,434444465.84517664,98591.0,district_top
uttarakhand,2018,4,pauri garhwal,124351.0,217330050.3015977,45898.0,district_top
uttarakhand,2018,4,tehri garhwal,72394.0,157761446.4837417,30089.0,district_top
uttarakhand,2018,4,almora,71874.0,117821119.6376717,26282.0,district_top
uttarakhand,2018,4,pithoragarh,54756.0,120923916.0773106,21378.0,district_top
